cell_index,status,classes,land_TA,land_NP,land_PD,land_AREA_MN,land_LPI,land_ED,land_SHAPE_MN,cls_1_CA,cls_1_PLAND,cls_1_NP,cls_1_PD,cls_1_AREA_MN,cls_1_LPI,cls_1_ED,cls_1_PERIM_MN,cls_1_SHAPE_MN,cls_1_CORE_MN,cls_6_CA,cls_6_PLAND,cls_6_NP,cls_6_PD,cls_6_AREA_MN,cls_6_LPI,cls_6_ED,cls_6_PERIM_MN,cls_6_SHAPE_MN,cls_6_CORE_MN,cls_4_CA,cls_4_PLAND,cls_4_NP,cls_4_PD,cls_4_AREA_MN,cls_4_LPI,cls_4_ED,cls_4_PERIM_MN,cls_4_SHAPE_MN,cls_4_CORE_MN,cls_10_CA,cls_10_PLAND,cls_10_NP,cls_10_PD,cls_10_AREA_MN,cls_10_LPI,cls_10_ED,cls_10_PERIM_MN,cls_10_SHAPE_MN,cls_10_CORE_MN,cls_3_CA,cls_3_PLAND,cls_3_NP,cls_3_PD,cls_3_AREA_MN,cls_3_LPI,cls_3_ED,cls_3_PERIM_MN,cls_3_SHAPE_MN,cls_3_CORE_MN,cls_7_CA,cls_7_PLAND,cls_7_NP,cls_7_PD,cls_7_AREA_MN,cls_7_LPI,cls_7_ED,cls_7_PERIM_MN,cls_7_SHAPE_MN,cls_7_CORE_MN,cls_11_CA,cls_11_PLAND,cls_11_NP,cls_11_PD,cls_11_AREA_MN,cls_11_LPI,cls_11_ED,cls_11_PERIM_MN,cls_11_SHAPE_MN,cls_11_CORE_MN,cls_5_CA,cls_5_PLAND,cls_5_NP,cls_5_PD,cls_5_AREA_MN,cls_5_LPI,cls_5_ED,cls_5_PERIM_MN,cls_5_SHAPE_MN,cls_5_CORE_MN,cls_9_CA,cls_9_PLAND,cls_9_NP,cls_9_PD,cls_9_AREA_MN,cls_9_LPI,cls_9_ED,cls_9_PERIM_MN,cls_9_SHAPE_MN,cls_9_CORE_MN,cls_2_CA,cls_2_PLAND,cls_2_NP,cls_2_PD,cls_2_AREA_MN,cls_2_LPI,cls_2_ED,cls_2_PERIM_MN,cls_2_SHAPE_MN,cls_2_CORE_MN,cls_8_CA,cls_8_PLAND,cls_8_NP,cls_8_PD,cls_8_AREA_MN,cls_8_LPI,cls_8_ED,cls_8_PERIM_MN,cls_8_SHAPE_MN,cls_8_CORE_MN,dist_m_estrada,dist_m_mineracao,dist_m_hidrografia,dist_m_indigena,dist_m_lixao,pop_mean,pop_sum,built_mean,built_sum,alerts,n_alerts
2391,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41915.42691758415,58987.65748595461,2251.41628010697,51881.37644801449,106207.59149954874,0.0,0.0,0.0,0.0,[],0
2392,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43248.802699912674,57831.15293142562,2120.905981792316,50481.4436185886,105785.50175879255,0.0,0.0,0.0,0.0,[],0
2393,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44631.99363986142,56721.60755017048,384.3329945197588,49123.06054688432,105399.678711958,0.0,0.0,0.0,0.0,[],0
2394,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46060.5121287344,55661.82962114322,1541.5696507063135,47809.76893030322,105050.52195400292,0.0,0.0,0.0,0.0,[],0
2395,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47387.782162585005,54654.71425660192,120.04903285874452,46356.82280190297,104738.39817866668,0.0,0.0,0.0,0.0,[],0
2396,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46127.34720657712,53703.22433679792,1813.72051173302,44732.37827771036,104463.6393356914,0.0,0.0,0.0,0.0,[],0
2397,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44888.38777960116,52810.36657575935,3373.806732112916,43120.396371024086,104226.54092639692,0.0,0.0,0.0,0.0,[],0
2398,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43705.86407551695,51979.16247462732,1930.3327867692733,41541.96175467235,104027.36045726802,0.0,0.0,0.0,0.0,[],0
2399,ok,"['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)', 'NATURAL_NAO_FLORESTAL(3)']",4000000.0,2.0,0.4878048780487805,2000000.0,95.91463414634146,16.097560975609756,0.9595435916213804,3932500.0,95.91463414634146,1.0,0.2439024390243902,3932500.0,95.91463414634146,12.926829268292684,5300.0,0.6681615999985715,3757500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67500.0,1.6463414634146345,1.0,0.2439024390243902,67500.0,1.6463414634146345,3.1707317073170733,1300.0,1.2509255832441892,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42584.47782611976,51212.61412251219,592.5584558818986,40001.257350977125,103866.3160698927,0.0,0.0,0.0,0.0,[],0
2400,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41529.18189489167,50513.66507153245,1418.149845195203,38502.81279194456,103743.58536389288,0.0,0.0,0.0,0.0,[],0
2401,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40545.137143615546,49885.15683704337,809.8499570730131,37051.7556415897,103659.30442743764,0.0,0.0,0.0,0.0,[],0
2402,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39637.20741904646,49329.7819410754,1147.1651467108743,35653.87215095327,103613.56708754251,0.0,0.0,0.0,0.0,[],0
2403,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38810.93298443828,48850.03480092777,1160.8191477651008,34315.66118536641,103606.42438974897,0.0,0.0,0.0,0.0,[],0
2404,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38071.89023760804,48448.16212973908,1042.9262854341662,33044.37328534619,103637.88431386104,0.0,0.0,0.0,0.0,[],0
2405,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37425.24727248158,48126.11481770696,229.1776804987769,31848.02362869226,103707.91172942267,0.0,0.0,0.0,0.0,[],0
2406,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36875.86528541816,47885.50345506191,296.0921350969509,30735.36419641361,103816.42859153944,0.0,0.0,0.0,0.0,[],0
2407,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36428.14499381251,47727.55969921758,599.386814063068,29715.79740674361,103963.31437447866,0.0,0.0,0.0,0.0,[],0
2408,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34797.44264330231,47653.1055497961,828.81873190021,28783.01910082732,104148.40673745883,0.0,0.0,0.0,0.0,[],0
2409,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32953.264100454435,47662.0332865787,312.6387379652568,27861.26342903266,104371.50241409596,0.0,0.0,0.0,0.0,[],0
2410,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31128.3346042594,47754.45402842244,855.807430478844,26939.50775723966,104632.35831424478,0.0,0.0,0.0,0.0,[],0
2411,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29326.24789493324,47930.22368083463,1074.012976074852,26037.031051696194,104930.69282447628,0.0,0.0,0.0,0.0,[],0
2412,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27551.486637847876,48188.4301947741,672.4872224391402,25249.141304766963,105266.18729131143,0.0,0.0,0.0,0.0,[],0
2413,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25809.68841958085,48527.75769782429,121.7300665386175,24599.00988391629,105638.48766937909,0.0,0.0,0.0,0.0,[],0
2414,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24107.99901850586,48944.80514558053,1788.4262381435972,24097.78906684405,106047.20631538775,0.0,0.0,0.0,0.0,[],0
2415,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22427.650860899077,49437.95565103712,700.1010348112459,23754.906620551425,106491.92390751,0.0,0.0,0.0,0.0,[],0
2416,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20593.59030240233,50005.6970267446,183.2225413609602,23532.766208604888,106972.19146931126,0.0,0.0,0.0,0.0,[],0
2417,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18790.018653699382,50646.105588750645,954.015509083056,23316.771540960333,107487.53247689636,0.0,0.0,0.0,0.0,[],0
2418,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17024.393133843034,51356.462957290496,439.97747980084586,23115.91998883908,108037.44502808254,0.0,0.0,0.0,0.0,[],0
2419,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316.130413871297,52133.9099210872,1111.80830234034,23057.447399643424,108621.40405288652,0.0,0.0,0.0,0.0,[],0
2420,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13637.499336308443,52975.49282296975,164.8814539071599,23172.09537880069,109238.86354519124,0.0,0.0,0.0,0.0,[],0
2421,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11978.577824750522,53878.20631770325,1391.3941738210845,23457.32567666545,109889.2587966148,0.0,0.0,0.0,0.0,[],0
2422,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10423.019838791915,54818.04423823812,295.06610295792746,23907.033516481013,110572.0086147224,0.0,0.0,0.0,0.0,[],0
2423,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9043.91278242114,55801.38851912179,707.1328276132693,24512.167901166475,111286.51750916798,0.0,0.0,0.0,0.0,[],0
2424,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7933.812089549795,56838.120546145365,1548.8213604018551,25261.561687116136,112032.17783093934,0.0,0.0,0.0,0.0,[],0
2425,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],1597500.0,1.0,0.25,1597500.0,39.9375,12.75,1.0087644094647752,1597500.0,39.9375,1.0,0.25,1597500.0,39.9375,12.75,5100.0,1.0087644094647752,1462500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7217.921454856653,57925.37383370678,99.42950516696764,26142.812062377645,112808.37185141578,0.0,0.0,0.0,0.0,[],0
2426,empty_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29939.353512185065,89756.11761800878,2030.0947563318737,84234.88878707202,119746.55172979632,,0.0,,0.0,['land_TA inválido'],1
2427,ok,"['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)', 'NAO_OBSERVADO(10)']",712500.0,3.0,0.75,237500.0,14.75,17.25,1.3528941562999772,672500.0,16.8125,2.0,0.5,336250.0,14.75,15.0,3000.0,1.4668412344499655,261250.0,,,,,,,,,,,,,,,,,,,,,40000.0,1.0,1.0,0.25,40000.0,1.0,2.25,900.0,1.125,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29416.91230921556,88096.87374450626,537.8890911639285,82414.89802606411,118700.28029200809,0.0,0.0,0.0,0.0,[],0
2428,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],3752500.0,1.0,0.2439024390243902,3752500.0,91.52439024390245,11.951219512195122,0.6323765228265925,3752500.0,91.52439024390245,1.0,0.2439024390243902,3752500.0,91.52439024390245,11.951219512195122,4900.0,0.6323765228265925,3587500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29023.1729982882,86452.05421071904,848.5784388018207,80603.43878720485,117678.69999122934,0.0,0.0,0.0,0.0,[],0
2429,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28763.4214232097,84822.49814141607,614.4399751965719,78801.09943394779,116682.45935808263,0.0,0.0,0.0,0.0,[],0
2430,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28641.303270794902,83209.10229444952,546.6665790115558,77008.52030571074,115712.2128907536,0.0,0.0,0.0,0.0,[],0
2431,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28650.89757962272,81612.82508494589,330.93670181258227,75226.39913854086,114768.61985011052,0.0,0.0,0.0,0.0,[],0
2432,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28751.19651427693,80034.69080369834,1861.5748253603945,73455.49710557536,113852.342938227,0.0,0.0,0.0,0.0,[],0
